amount,sender_balance_before,transaction_type,device_type,region,is_fraud,hour_sin,hour_cos,day_sin,day_cos,month_2026_sin,month_2026_cos,drain_rate,account_emptied
1690.86,55510.29,paybill,smartphone,Mombasa,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,3.046029844196454,0
669.35,47373.17,paybill,feature,Nairobi,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,1.4129305680831576,0
2094.42,24950.34,till,feature,Nairobi,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,8.394354545869916,0
1040.41,49363.19,peer,feature,Nairobi,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,2.1076636254666687,0
940.79,47828.7,peer,feature,Kisumu,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,1.9669988939695202,0
1412.05,263.11,paybill,feature,Mombasa,1,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,536.6766751548781,1
344.64,66686.5,peer,smartphone,Kisumu,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.5168062501405832,0
898.32,42403.97,till,smartphone,Nakuru,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2.1184808875206733,0
521.6,27420.65,peer,smartphone,Nairobi,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1.9022160306192595,0
263.07,6386.49,paybill,smartphone,Mombasa,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,4.119164047857274,0
29.16,32867.71,peer,smartphone,Nakuru,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.08871929319079425,0
191.14,79012.7,paybill,smartphone,Eldoret,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.24191047768270163,0
283.59,24540.31,paybill,smartphone,Nairobi,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1.1556088737265338,0
688.12,59854.97,peer,feature,Eldoret,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.149645551572409,0
1582.01,38686.98,till,smartphone,Nakuru,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,4.089256902451418,0
256.37,77346.91,peer,smartphone,Nairobi,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.3314547407259062,0
2698.5,22619.58,paybill,feature,Nakuru,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,11.929929733443325,0
254.49,10902.77,till,feature,Kisumu,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,2.3341774613240487,0
131.83,77501.06,till,feature,Nairobi,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0.17010089926511976,0
3325.01,21296.66,paybill,feature,Nakuru,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,15.612823794904928,0
1876.22,47719.49,paybill,smartphone,Nakuru,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,3.931768759473331,0
104.59,72945.99,paybill,smartphone,Nakuru,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.1433800542017457,0
626.24,49251.34,paybill,feature,Mombasa,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1.2715187038565854,0
1021.79,51772.63,till,smartphone,Kisumu,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,1.9736103806200302,0
1844.42,23244.29,peer,smartphone,Kisumu,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,7.934937999827055,0
803.08,67285.15,peer,smartphone,Nairobi,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,1.1935471645675162,0
310.61,51485.6,till,smartphone,Nakuru,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.603294901875476,0
127.87,36670.82,till,feature,Kisumu,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.34869686579138404,0
1463.75,48437.12,till,smartphone,Nairobi,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,3.021959191628239,0
377.04,2798.99,till,smartphone,Nairobi,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,13.470573313945389,0
1250.33,30199.87,till,smartphone,Mombasa,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,4.140183384895366,0
3168.52,62245.45,paybill,smartphone,Nairobi,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,5.090364034640283,0
3810.37,13140.63,till,smartphone,Nakuru,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,28.996859359102267,0
1225.37,64920.19,peer,smartphone,Nairobi,0,0.0,1.0,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,1.887502177673848,0
522.59,805.98,paybill,feature,Nairobi,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,64.83907789275169,0
1531.18,30681.51,peer,feature,Kisumu,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,4.990562720022581,0
3530.61,35968.01,till,smartphone,Kisumu,0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,9.815972582302997,0
668.98,49680.13,till,smartphone,Nairobi,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1.346574576193742,0
2511.66,4286.79,paybill,smartphone,Nairobi,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,58.59069373587229,0
350.92,44798.04,till,smartphone,Kisumu,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.783337842459179,0
1962.06,38158.52,peer,feature,Mombasa,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,5.141866089146015,0
970.91,10630.68,till,feature,Mombasa,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,9.133094025970117,0
578.11,64328.9,paybill,smartphone,Kisumu,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0.898678509969858,0
592.34,62952.1,till,feature,Eldoret,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,0.9409376335340681,0
1240.32,4541.18,paybill,smartphone,Nakuru,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,27.31272488648325,0
3168.81,13368.97,till,smartphone,Nakuru,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,23.70272354564338,0
161.86,50678.67,till,smartphone,Mombasa,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.31938486152063583,0
2424.69,2224.48,paybill,smartphone,Kisumu,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,109.00030568941955,1
1725.49,26895.2,paybill,feature,Kisumu,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,6.4156057586483834,0
865.25,19098.4,paybill,feature,Mombasa,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,4.530484229045364,0
2874.18,74615.81,peer,smartphone,Nairobi,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,3.851971854222316,0
92.79,21986.01,till,feature,Kisumu,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.42204110704943737,0
897.14,77637.55,peer,smartphone,Nakuru,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,1.1555490867499039,0
1458.42,50476.66,till,smartphone,Nakuru,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,2.8892957656073124,0
1702.58,42237.07,till,smartphone,Kisumu,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,4.031008779728328,0
516.47,46436.47,paybill,feature,Eldoret,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,1.1122077108789707,0
899.69,57839.51,till,smartphone,Eldoret,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1.555493813830719,0
890.45,8489.11,peer,feature,Nairobi,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,10.489321024229865,0
157.76,24487.75,till,smartphone,Mombasa,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.6442404875907342,0
1014.84,77074.02,paybill,feature,Nakuru,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1.3167082760183004,0
2040.79,57747.28,peer,smartphone,Nairobi,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,3.534001947797368,0
1449.02,32963.85,peer,feature,Nairobi,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,4.395785079716114,0
937.85,45846.13,till,feature,Mombasa,0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,2.0456470371654056,0
1005.21,10074.16,peer,feature,Nairobi,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,9.978102392656062,0
889.97,9073.54,till,smartphone,Nakuru,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,9.808409948046737,0
730.47,62662.67,paybill,feature,Mombasa,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1.1657179625445262,0
1560.96,6315.04,peer,feature,Mombasa,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,24.71813321847526,0
194.46,62212.48,paybill,feature,Mombasa,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0.3125739401483432,0
1400.09,38881.41,till,smartphone,Nairobi,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,3.6009239376864155,0
2291.16,290.47,peer,smartphone,Nakuru,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,788.77680999759,1
2365.35,34872.99,paybill,smartphone,Kisumu,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,6.782756511558086,0
911.38,68662.39,till,feature,Nakuru,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1.3273350956761045,0
25.76,55687.13,peer,smartphone,Nakuru,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0.04625844427608319,0
1812.89,56079.19,peer,feature,Eldoret,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,3.232732141815886,0
3096.52,3546.63,paybill,feature,Nairobi,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,87.3087973653863,0
488.84,44565.39,paybill,feature,Nakuru,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1.0969050197922647,0
1120.3,45536.11,peer,smartphone,Kisumu,0,0.0,1.0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,2.4602452866527247,0
2676.96,65720.51,till,smartphone,Eldoret,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,4.0732489750916425,0
3213.72,54099.38,peer,feature,Nairobi,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,5.940400795720764,0
1791.95,22369.5,peer,smartphone,Nakuru,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,8.01068419052728,0
845.82,24453.34,till,smartphone,Kisumu,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,3.4589139970245375,0
1735.22,49467.77,till,feature,Eldoret,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,3.507778903314219,0
272.64,20393.43,till,smartphone,Kisumu,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,1.336901149046531,0
2222.95,44609.4,till,smartphone,Mombasa,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,4.983142566364935,0
5091.32,79403.23,peer,feature,Nairobi,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,6.411980973569967,0
2547.27,24286.57,till,feature,Nakuru,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,10.488389262048942,0
128.21,4490.41,till,smartphone,Nairobi,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,2.8551958507129642,0
737.77,16142.02,peer,smartphone,Nairobi,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,4.570493655688693,0
3824.85,52504.09,peer,feature,Mombasa,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,7.284861046063269,0
583.04,44381.85,paybill,smartphone,Kisumu,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1.3136901683909075,0
5750.13,69619.67,peer,smartphone,Kisumu,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,8.259346819655997,0
44.18,10758.47,peer,smartphone,Nairobi,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,0.4106531876744556,0
13.97,68073.12,till,smartphone,Kisumu,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0.02052205040697415,0
1763.08,55418.43,paybill,feature,Kisumu,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,3.1813965137590507,0
1190.24,56102.76,paybill,feature,Kisumu,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,2.1215355536875546,0
250.6,28691.07,paybill,smartphone,Nairobi,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.8734425031900169,0
1463.84,14811.49,peer,feature,Kisumu,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,9.883138023250867,0
197.53,52582.81,paybill,smartphone,Nairobi,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.3756550857590152,0
763.11,28801.95,paybill,feature,Mombasa,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,2.6495081062219747,0
761.1,4684.99,paybill,smartphone,Eldoret,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,16.24549892315672,0
1014.34,69567.64,till,feature,Nakuru,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.4580629729569667,0
2324.62,38048.85,peer,feature,Nairobi,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,6.109567043419183,0
319.37,6480.53,paybill,feature,Nairobi,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,4.928146309021022,0
3152.93,13559.78,paybill,smartphone,Nairobi,1,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,23.252073411220533,0
74.02,57065.64,paybill,feature,Eldoret,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.12971027749798303,0
515.5,63323.45,paybill,feature,Kisumu,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.8140744068745465,0
3815.79,24145.62,peer,feature,Kisumu,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,15.803238848288013,0
1687.87,6325.67,peer,smartphone,Nakuru,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,26.682865214277697,0
1447.82,73427.64,paybill,smartphone,Mombasa,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,1.9717643110959304,0
1469.71,60633.21,peer,feature,Nairobi,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,2.423935661661324,0
310.23,57893.12,peer,smartphone,Eldoret,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5358667834796259,0
4580.17,73970.58,paybill,smartphone,Mombasa,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,6.191880609831638,0
2183.84,68747.53,till,smartphone,Nakuru,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,3.176608672340665,0
383.98,57323.34,till,smartphone,Nakuru,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.6698493144328297,0
29.96,49766.19,paybill,smartphone,Nakuru,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.06020151432126912,0
198.41,41178.14,till,smartphone,Nairobi,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.48183332224330677,0
629.04,7443.89,paybill,feature,Kisumu,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,8.45042041190829,0
3999.65,61062.16,peer,feature,Nairobi,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,6.550128590275876,0
1058.62,47145.4,till,feature,Mombasa,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,2.245436458275887,0
2197.6,16085.6,till,smartphone,Eldoret,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,13.661908787984284,0
628.22,62133.71,peer,smartphone,Kisumu,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1.0110775616006191,0
239.51,10163.29,till,feature,Kisumu,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,2.356618772070855,0
713.94,7321.6,paybill,smartphone,Mombasa,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,9.75114729020979,0
1038.61,415.71,till,feature,Mombasa,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,249.8400327151139,1
202.3,3564.17,till,smartphone,Nairobi,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,5.675935771862735,0
2132.06,39593.47,paybill,smartphone,Nakuru,0,0.0,1.0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,5.384877859909727,0
1303.34,25277.32,till,feature,Eldoret,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,5.1561637072284565,0
2159.71,76543.32,peer,feature,Nakuru,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,2.8215525535082615,0
208.19,25778.29,peer,smartphone,Mombasa,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.8076175727715065,0
5181.92,50266.87,peer,feature,Nakuru,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,10.30881771632091,0
1258.53,64640.35,till,smartphone,Kisumu,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1.9469727499928453,0
392.15,11377.23,till,feature,Nairobi,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,3.4467968037914325,0
700.87,1333.09,peer,smartphone,Kisumu,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,52.57484490919593,0
1305.56,54468.14,peer,smartphone,Mombasa,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,2.396924146849883,0
7310.04,42434.12,paybill,feature,Mombasa,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,17.226797680734276,0
36.81,59415.52,peer,smartphone,Nakuru,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.06195350979003466,0
1315.15,53306.24,peer,smartphone,Nakuru,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.4671595670600666,0
146.83,65391.71,paybill,smartphone,Kisumu,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.22453916559147946,0
1860.42,44835.91,paybill,feature,Mombasa,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,4.1493972130821035,0
886.85,26786.1,paybill,smartphone,Nairobi,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,3.3108589902972065,0
4115.95,53323.39,peer,smartphone,Mombasa,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,7.7188453322266275,0
747.46,34381.34,paybill,feature,Eldoret,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,2.1740281210679986,0
1010.1,2026.86,till,smartphone,Nakuru,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,49.83570646221249,0
2069.14,78611.29,paybill,smartphone,Nakuru,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,2.6321155650797743,0
1770.29,72670.7,paybill,smartphone,Eldoret,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,2.4360436874834015,0
1324.33,54885.51,paybill,feature,Nairobi,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,2.412895498283609,0
415.22,16574.14,paybill,smartphone,Kisumu,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,2.5052280238974696,0
419.5,36310.08,paybill,feature,Eldoret,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1.1553265649648803,0
619.68,55325.76,peer,feature,Nakuru,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,1.120056913813746,0
21.88,61382.58,till,smartphone,Nairobi,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,0.0356452921985358,0
1180.46,63382.33,peer,smartphone,Eldoret,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.862443365524745,0
2056.37,55436.54,peer,feature,Nakuru,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,3.70941260042564,0
2872.75,77177.06,till,feature,Mombasa,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,3.7222848343795425,0
2736.53,4054.24,peer,smartphone,Nairobi,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,67.49797742610207,0
2336.28,13024.45,till,smartphone,Nakuru,0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,17.93764803888072,0
